"member_id","org_id","first_name","last_name","role","membership_tier","join_date","renewal_date","is_active"
26221,1823,"John","Anderson","Front Desk","Premium",2023-06-10 04:23:31,2024-06-10 04:23:31,0
26222,1272,"Maria","White","Administrator","Basic",2021-08-16 10:44:54,2022-08-16 10:44:54,0
26223,1720,"John","Garcia","Administrator","Basic",2023-03-30 18:00:13,2024-03-30 18:00:13,0
26224,253,"Alex","Lee","Billing Specialist","Basic",2021-03-23 22:08:27,2022-03-23 22:08:27,1
26225,2769,"Sofia","Martinez","Administrator","Standard",2024-07-28 15:06:04,2025-07-28 15:06:04,1
26226,1560,"Alex","Johnson","Practice Owner","Basic",2016-12-28 08:02:57,2017-12-28 08:02:57,1
26227,737,"David","Lee","Front Desk","Standard",2017-01-01 21:10:59,2018-01-01 21:10:59,0
26228,4996,"David","Davis","Front Desk","Standard",2020-11-20 22:35:12,2021-11-20 22:35:12,1
26229,1929,"John","Brown","Administrator","Standard",2022-03-18 07:52:46,2023-03-18 07:52:46,1
26230,2191,"Chris","White","Practice Owner","Premium",2020-10-31 00:08:33,2021-10-31 00:08:33,1
26231,1003,"David","Martinez","Billing Specialist","Standard",2021-03-24 03:28:05,2022-03-24 03:28:05,1
26232,2986,"Maria","Martinez","Administrator","Basic",2016-12-27 10:38:39,2017-12-27 10:38:39,1
26233,1923,"David","Davis","Practice Manager","Basic",2018-07-22 11:42:14,2019-07-22 11:42:14,0
26234,3753,"Linda","Martinez","IT/Operations","Basic",2021-04-06 07:48:30,2022-04-06 07:48:30,1
26235,4138,"Linda","Smith","Practice Manager","Basic",2019-09-01 11:37:22,2020-09-01 11:37:22,0
26236,3703,"John","White","Practice Manager","Standard",2023-03-08 18:55:08,2024-03-08 18:55:08,1
26237,3193,"Maria","Brown","Administrator","Basic",2016-11-22 15:39:52,2017-11-22 15:39:52,1
26238,3835,"John","Garcia","Practice Manager","Standard",2021-01-19 16:33:07,2022-01-19 16:33:07,1
26239,4439,"Linda","Wilson","Administrator","Standard",2017-11-09 07:01:17,2018-11-09 07:01:17,1
26240,4428,"John","Johnson","Practice Manager","Basic",2021-12-21 07:04:41,2022-12-21 07:04:41,0
26241,3528,"Ana","Davis","Billing Specialist","Premium",2018-04-13 04:29:18,2019-04-13 04:29:18,0
26242,341,"Sofia","Martinez","Practice Manager","Premium",2021-03-15 23:52:55,2022-03-15 23:52:55,1
26243,2389,"Linda","Smith","Billing Specialist","Basic",2023-06-07 20:14:02,2024-06-07 20:14:02,0
26244,3488,"Linda","Martinez","Billing Specialist","Standard",2020-12-18 03:38:45,2021-12-18 03:38:45,1
26245,1701,"James","Garcia","Practice Manager","Standard",2023-07-03 06:15:08,2024-07-03 06:15:08,0
26246,1234,"Linda","Johnson","Billing Specialist","Basic",2018-06-08 04:40:58,2019-06-08 04:40:58,1
26247,2571,"Linda","Martinez","Practice Manager","Basic",2020-03-29 09:34:36,2021-03-29 09:34:36,1
26248,2299,"Sofia","Garcia","Administrator","Standard",2021-03-09 06:44:38,2022-03-09 06:44:38,0
26249,138,"David","Smith","Practice Owner","Premium",2019-10-01 08:31:03,2020-10-01 08:31:03,1
26250,2799,"Maria","Martinez","Administrator","Standard",2021-05-13 00:28:19,2022-05-13 00:28:19,1
26251,2931,"Laura","Wilson","Billing Specialist","Basic",2018-06-25 10:20:04,2019-06-25 10:20:04,1
26252,3921,"Chris","White","Administrator","Basic",2024-04-12 13:07:40,2025-04-12 13:07:40,1
26253,4183,"Maria","Johnson","Administrator","Basic",2018-03-31 09:24:55,2019-03-31 09:24:55,1
26254,1834,"Linda","Martinez","Front Desk","Basic",2017-09-05 04:19:24,2018-09-05 04:19:24,1
26255,2140,"Linda","Martinez","Administrator","Basic",2022-09-02 16:46:50,2023-09-02 16:46:50,0
26256,208,"Laura","Smith","IT/Operations","Basic",2016-12-16 23:46:28,2017-12-16 23:46:28,1
26257,2234,"Chris","Anderson","Administrator","Basic",2016-06-28 12:43:12,2017-06-28 12:43:12,0
26258,1851,"Chris","Garcia","Administrator","Premium",2019-12-24 05:55:53,2020-12-24 05:55:53,1
26259,1688,"Chris","Johnson","Practice Owner","Premium",2017-11-30 18:46:32,2018-11-30 18:46:32,1
26260,2204,"Alex","Garcia","Administrator","Basic",2021-06-02 00:21:29,2022-06-02 00:21:29,1
26261,2209,"Alex","Davis","Practice Manager","Standard",2024-10-05 02:25:42,2025-10-05 02:25:42,1
26262,851,"Laura","Wilson","Practice Owner","Basic",2016-11-01 00:55:22,2017-11-01 00:55:22,1
26263,2204,"John","Lee","Practice Owner","Standard",2024-04-26 23:03:57,2025-04-26 23:03:57,1
26264,3691,"Linda","Anderson","Administrator","Basic",2016-07-06 12:56:54,2017-07-06 12:56:54,1
26265,3356,"John","Smith","Administrator","Basic",2016-08-28 19:09:45,2017-08-28 19:09:45,1
26266,2610,"James","Smith","Billing Specialist","Basic",2019-11-22 04:34:07,2020-11-22 04:34:07,1
26267,224,"Laura","Anderson","Administrator","Standard",2019-11-21 13:03:21,2020-11-21 13:03:21,1
26268,3775,"John","Davis","Front Desk","Basic",2024-04-05 00:10:19,2025-04-05 00:10:19,0
26269,1412,"Laura","Anderson","Practice Owner","Basic",2020-11-23 05:39:16,2021-11-23 05:39:16,1
26270,4393,"James","Wilson","Practice Owner","Standard",2024-12-30 21:37:20,2025-12-30 21:37:20,1
26271,323,"Linda","White","Practice Manager","Basic",2021-11-07 07:20:51,2022-11-07 07:20:51,1
26272,1512,"Maria","Wilson","Practice Owner","Basic",2020-11-14 06:25:22,2021-11-14 06:25:22,1
26273,2087,"Alex","Davis","Billing Specialist","Standard",2024-01-10 00:14:43,2025-01-10 00:14:43,1
26274,4601,"Chris","Garcia","Practice Manager","Basic",2024-11-05 18:24:06,2025-11-05 18:24:06,1
26275,2288,"Linda","Wilson","Administrator","Standard",2019-08-20 08:12:36,2020-08-20 08:12:36,0
26276,687,"Maria","Johnson","Billing Specialist","Basic",2021-08-07 22:57:11,2022-08-07 22:57:11,1
26277,2018,"Maria","Brown","Administrator","Standard",2018-04-22 00:55:27,2019-04-22 00:55:27,0
26278,1469,"Laura","Brown","Administrator","Standard",2021-03-27 13:21:42,2022-03-27 13:21:42,1
26279,3924,"Laura","White","Administrator","Basic",2022-02-13 03:53:19,2023-02-13 03:53:19,1
26280,4836,"David","Johnson","Administrator","Standard",2021-05-09 23:34:33,2022-05-09 23:34:33,1
26281,997,"Chris","Davis","Administrator","Basic",2020-08-07 16:30:54,2021-08-07 16:30:54,1
26282,2535,"Maria","Anderson","Administrator","Basic",2018-07-25 20:02:09,2019-07-25 20:02:09,1
26283,2813,"John","Smith","Administrator","Standard",2022-07-21 16:42:03,2023-07-21 16:42:03,1
26284,623,"Laura","White","IT/Operations","Basic",2020-05-09 15:47:50,2021-05-09 15:47:50,1
26285,3825,"Ana","Martinez","Billing Specialist","Basic",2020-09-02 20:06:32,2021-09-02 20:06:32,1
26286,2784,"Ana","Davis","Administrator","Basic",2020-10-22 06:57:46,2021-10-22 06:57:46,1
26287,4394,"Maria","Garcia","Administrator","Premium",2024-06-14 11:44:05,2025-06-14 11:44:05,0
26288,1076,"Ana","Wilson","Practice Manager","Basic",2017-06-08 12:40:40,2018-06-08 12:40:40,1
26289,304,"Laura","Anderson","Administrator","Premium",2022-03-28 08:17:08,2023-03-28 08:17:08,1
26290,664,"Sofia","Garcia","Billing Specialist","Standard",2018-11-23 18:11:00,2019-11-23 18:11:00,1
26291,2947,"John","Wilson","Billing Specialist","Basic",2018-09-18 17:04:21,2019-09-18 17:04:21,1
26292,3995,"John","Brown","Practice Owner","Standard",2016-03-14 21:34:22,2017-03-14 21:34:22,1
26293,1993,"Maria","Johnson","Practice Manager","Standard",2017-02-22 13:04:53,2018-02-22 13:04:53,1
26294,3496,"Laura","Johnson","Administrator","Standard",2020-06-16 14:27:01,2021-06-16 14:27:01,1
26295,2695,"Linda","Lee","Billing Specialist","Basic",2023-12-18 13:19:00,2024-12-18 13:19:00,1
26296,4305,"David","Brown","Administrator","Premium",2024-03-26 20:21:34,2025-03-26 20:21:34,1
26297,3199,"Chris","Martinez","Practice Manager","Standard",2016-11-18 09:23:51,2017-11-18 09:23:51,1
26298,519,"David","Lee","Administrator","Premium",2022-04-07 20:59:47,2023-04-07 20:59:47,1
26299,4434,"Linda","Smith","Administrator","Standard",2020-10-11 23:25:26,2021-10-11 23:25:26,0
26300,1870,"Laura","Brown","Practice Manager","Basic",2020-01-17 06:09:08,2021-01-17 06:09:08,0
26301,3811,"Linda","Brown","Front Desk","Basic",2022-12-15 21:21:42,2023-12-15 21:21:42,1
26302,913,"Linda","Johnson","Administrator","Basic",2017-07-14 00:19:33,2018-07-14 00:19:33,1
26303,3935,"Alex","Smith","Front Desk","Basic",2016-06-11 06:44:47,2017-06-11 06:44:47,1
26304,4903,"Maria","Smith","Administrator","Basic",2020-04-25 12:50:03,2021-04-25 12:50:03,0
26305,3189,"Sofia","Smith","Administrator","Basic",2017-09-18 01:07:39,2018-09-18 01:07:39,0
26306,1316,"James","Anderson","Billing Specialist","Basic",2021-06-10 17:09:11,2022-06-10 17:09:11,0
26307,3229,"Sofia","Martinez","Practice Manager","Basic",2019-03-15 23:57:54,2020-03-15 23:57:54,1
26308,572,"John","White","Front Desk","Standard",2016-10-17 04:57:52,2017-10-17 04:57:52,0
26309,3256,"Laura","Brown","Practice Manager","Premium",2019-12-08 22:20:05,2020-12-08 22:20:05,0
26310,2472,"Laura","Wilson","Practice Manager","Basic",2020-11-22 03:54:50,2021-11-22 03:54:50,1
26311,98,"Laura","Martinez","Billing Specialist","Basic",2022-09-10 06:49:53,2023-09-10 06:49:53,1
26312,4034,"James","White","Practice Manager","Premium",2017-10-18 08:04:41,2018-10-18 08:04:41,0
26313,1640,"Chris","White","IT/Operations","Basic",2018-04-18 03:50:10,2019-04-18 03:50:10,1
26314,4843,"Chris","White","Billing Specialist","Standard",2019-12-22 14:17:21,2020-12-22 14:17:21,1
26315,4028,"David","Wilson","Practice Manager","Basic",2021-11-27 06:39:37,2022-11-27 06:39:37,1
26316,261,"Sofia","White","IT/Operations","Basic",2023-01-18 02:20:50,2024-01-18 02:20:50,1
26317,936,"Chris","Wilson","Practice Manager","Standard",2017-08-31 04:34:15,2018-08-31 04:34:15,1
26318,1798,"Chris","White","Administrator","Basic",2019-05-16 07:55:41,2020-05-16 07:55:41,0
26319,332,"Linda","Johnson","Practice Owner","Standard",2016-12-28 06:46:32,2017-12-28 06:46:32,0
26320,4211,"Maria","Johnson","Practice Owner","Standard",2024-02-02 15:41:05,2025-02-02 15:41:05,0
26321,268,"Linda","Wilson","Practice Manager","Premium",2016-03-02 13:43:56,2017-03-02 13:43:56,1
26322,2060,"Laura","Lee","Practice Owner","Standard",2019-07-21 15:38:51,2020-07-21 15:38:51,0
26323,73,"Alex","Martinez","Practice Manager","Basic",2023-05-14 10:16:06,2024-05-14 10:16:06,1
26324,2922,"Linda","Martinez","Administrator","Standard",2019-07-27 05:34:35,2020-07-27 05:34:35,0
26325,2454,"Chris","Garcia","Administrator","Basic",2016-04-04 13:55:09,2017-04-04 13:55:09,1
26326,3889,"Chris","Smith","Practice Manager","Premium",2017-12-10 02:19:48,2018-12-10 02:19:48,0
26327,178,"Alex","Wilson","Administrator","Basic",2018-03-15 10:27:44,2019-03-15 10:27:44,1
26328,2000,"Chris","Johnson","Practice Manager","Basic",2018-01-28 04:47:37,2019-01-28 04:47:37,1
26329,772,"Alex","Anderson","Practice Manager","Premium",2023-04-27 11:32:12,2024-04-27 11:32:12,1
26330,946,"Ana","Lee","Practice Manager","Basic",2017-05-26 14:01:38,2018-05-26 14:01:38,1
26331,4496,"John","Wilson","Administrator","Basic",2018-08-02 03:01:45,2019-08-02 03:01:45,1
26332,270,"Linda","Johnson","Practice Manager","Standard",2017-09-20 16:45:28,2018-09-20 16:45:28,0
26333,1856,"John","Johnson","Administrator","Basic",2024-01-01 14:32:09,2025-01-01 14:32:09,0
26334,1656,"Maria","Lee","Practice Manager","Basic",2022-11-27 01:15:22,2023-11-27 01:15:22,1
26335,3753,"Ana","Anderson","Practice Owner","Basic",2019-07-02 23:03:32,2020-07-02 23:03:32,0
26336,2534,"Chris","Garcia","Practice Manager","Standard",2016-01-04 19:54:20,2017-01-04 19:54:20,1
26337,4155,"Maria","Anderson","Front Desk","Basic",2020-03-14 03:37:24,2021-03-14 03:37:24,0
26338,2690,"Ana","Smith","Administrator","Premium",2017-07-05 04:53:09,2018-07-05 04:53:09,1
26339,4983,"James","White","IT/Operations","Basic",2022-08-14 05:29:43,2023-08-14 05:29:43,1
26340,4362,"David","Anderson","Practice Manager","Standard",2024-05-21 11:01:58,2025-05-21 11:01:58,1
26341,2123,"Linda","Martinez","Practice Manager","Basic",2017-10-04 03:56:51,2018-10-04 03:56:51,1
26342,3162,"Laura","Anderson","Administrator","Standard",2016-05-12 23:04:56,2017-05-12 23:04:56,1
26343,505,"Sofia","Smith","Practice Manager","Basic",2017-08-15 04:56:52,2018-08-15 04:56:52,1
26344,2405,"Alex","Anderson","Practice Manager","Basic",2023-04-28 17:45:05,2024-04-28 17:45:05,1
26345,2202,"James","Smith","Billing Specialist","Premium",2016-09-24 19:10:40,2017-09-24 19:10:40,1
26346,3290,"David","Davis","Practice Owner","Basic",2023-06-29 20:07:13,2024-06-29 20:07:13,1
26347,4582,"Chris","Lee","Administrator","Standard",2022-07-18 12:44:34,2023-07-18 12:44:34,0
26348,1154,"Alex","Brown","Front Desk","Premium",2024-04-28 03:36:17,2025-04-28 03:36:17,1
26349,4162,"Alex","Brown","Practice Manager","Premium",2019-08-11 11:14:30,2020-08-11 11:14:30,0
26350,2428,"Linda","Lee","Administrator","Standard",2024-03-16 14:25:31,2025-03-16 14:25:31,1
26351,1337,"Linda","White","Billing Specialist","Basic",2020-01-03 18:39:04,2021-01-03 18:39:04,1
26352,407,"Alex","Anderson","Administrator","Standard",2022-09-11 19:56:15,2023-09-11 19:56:15,1
26353,3479,"Chris","Lee","Practice Manager","Standard",2020-09-30 19:12:15,2021-09-30 19:12:15,1
26354,4045,"Alex","Anderson","Administrator","Basic",2022-07-25 02:04:34,2023-07-25 02:04:34,1
26355,277,"Ana","Wilson","Practice Manager","Standard",2022-05-24 19:46:10,2023-05-24 19:46:10,1
26356,3481,"Ana","Anderson","Administrator","Basic",2021-03-30 09:08:00,2022-03-30 09:08:00,1
26357,2362,"Sofia","Anderson","Practice Owner","Basic",2017-11-26 09:00:11,2018-11-26 09:00:11,1
26358,2597,"Ana","Lee","Practice Manager","Basic",2018-12-03 12:31:07,2019-12-03 12:31:07,0
26359,1969,"James","Martinez","Practice Owner","Premium",2023-12-30 20:45:32,2024-12-30 20:45:32,1
26360,461,"Alex","Anderson","Practice Manager","Premium",2017-01-21 22:18:43,2018-01-21 22:18:43,0
26361,2447,"David","Johnson","Practice Owner","Standard",2019-11-24 17:46:06,2020-11-24 17:46:06,1
26362,3740,"Ana","Wilson","Administrator","Basic",2019-10-16 13:38:11,2020-10-16 13:38:11,1
26363,1583,"Sofia","Brown","Front Desk","Standard",2021-09-15 10:22:15,2022-09-15 10:22:15,1
26364,3518,"Chris","Anderson","Practice Manager","Basic",2019-02-05 13:32:51,2020-02-05 13:32:51,0
26365,4803,"Laura","Garcia","Practice Owner","Basic",2018-04-04 05:40:20,2019-04-04 05:40:20,1
26366,4199,"Linda","Garcia","Administrator","Standard",2024-05-31 11:57:57,2025-05-31 11:57:57,1
26367,2376,"David","Brown","Practice Manager","Premium",2020-03-07 20:35:05,2021-03-07 20:35:05,1
26368,2740,"Maria","Smith","Administrator","Basic",2022-07-02 20:51:59,2023-07-02 20:51:59,0
26369,972,"Laura","Johnson","Administrator","Standard",2023-03-24 17:40:54,2024-03-24 17:40:54,1
26370,1326,"David","Johnson","Practice Owner","Standard",2022-12-18 10:42:43,2023-12-18 10:42:43,1
26371,153,"James","Wilson","IT/Operations","Standard",2017-03-08 19:32:18,2018-03-08 19:32:18,1
26372,3609,"Laura","Johnson","Practice Manager","Basic",2024-03-02 02:46:05,2025-03-02 02:46:05,1
26373,3961,"Sofia","Wilson","Front Desk","Standard",2019-06-26 05:12:23,2020-06-26 05:12:23,1
26374,3107,"Alex","Smith","Practice Manager","Premium",2023-08-05 07:08:47,2024-08-05 07:08:47,1
26375,3087,"Chris","Johnson","Practice Manager","Basic",2020-12-14 01:59:07,2021-12-14 01:59:07,1
26376,730,"David","Wilson","Practice Owner","Basic",2023-05-13 05:24:26,2024-05-13 05:24:26,0
26377,3968,"Maria","Wilson","Administrator","Basic",2024-01-02 19:44:26,2025-01-02 19:44:26,1
26378,4170,"Ana","Johnson","Practice Manager","Standard",2016-07-17 04:10:41,2017-07-17 04:10:41,0
26379,4952,"Ana","Lee","Front Desk","Premium",2016-02-09 08:54:48,2017-02-09 08:54:48,0
26380,4003,"John","Wilson","Practice Manager","Standard",2017-09-13 23:22:48,2018-09-13 23:22:48,1
26381,2333,"James","White","Billing Specialist","Premium",2019-03-22 20:40:58,2020-03-22 20:40:58,0
26382,1574,"Chris","Anderson","Practice Manager","Premium",2020-02-16 19:39:11,2021-02-16 19:39:11,1
26383,3269,"James","Martinez","Front Desk","Standard",2022-08-12 13:52:56,2023-08-12 13:52:56,1
26384,4376,"Laura","Davis","Administrator","Basic",2023-07-30 12:06:55,2024-07-30 12:06:55,1
26385,4883,"Chris","Brown","Billing Specialist","Standard",2017-01-21 02:45:58,2018-01-21 02:45:58,1
26386,686,"James","Anderson","Administrator","Premium",2020-09-15 01:18:28,2021-09-15 01:18:28,1
26387,3889,"Ana","Brown","Practice Manager","Premium",2024-11-15 15:24:40,2025-11-15 15:24:40,1
26388,1580,"John","Garcia","Administrator","Standard",2024-11-15 03:30:42,2025-11-15 03:30:42,1
26389,969,"John","Brown","Practice Manager","Premium",2022-10-22 17:30:13,2023-10-22 17:30:13,1
26390,3738,"Maria","White","Practice Manager","Standard",2019-12-17 23:20:21,2020-12-17 23:20:21,0
26391,2034,"David","Wilson","Front Desk","Basic",2021-05-22 01:14:47,2022-05-22 01:14:47,1
26392,768,"John","Brown","Administrator","Basic",2023-12-28 04:02:43,2024-12-28 04:02:43,1
26393,646,"Sofia","Lee","Billing Specialist","Standard",2016-03-11 21:49:57,2017-03-11 21:49:57,1
26394,4122,"Maria","Wilson","Billing Specialist","Standard",2022-04-01 12:25:13,2023-04-01 12:25:13,1
26395,1080,"Maria","Davis","Practice Owner","Basic",2017-10-19 13:26:53,2018-10-19 13:26:53,1
26396,637,"James","Smith","Front Desk","Standard",2018-09-14 10:21:37,2019-09-14 10:21:37,1
26397,4326,"Ana","Davis","Billing Specialist","Premium",2020-04-12 02:37:29,2021-04-12 02:37:29,1
26398,2101,"Alex","Lee","Practice Manager","Basic",2018-11-29 09:43:17,2019-11-29 09:43:17,1
26399,101,"Sofia","Anderson","Practice Manager","Basic",2018-11-06 02:53:52,2019-11-06 02:53:52,1
26400,3918,"Chris","Martinez","Practice Owner","Standard",2019-07-22 13:23:29,2020-07-22 13:23:29,1
26401,4900,"David","Smith","Practice Owner","Basic",2019-04-18 20:47:52,2020-04-18 20:47:52,1
26402,869,"John","Smith","Practice Manager","Basic",2021-12-11 08:09:42,2022-12-11 08:09:42,1
26403,4098,"John","Davis","Practice Owner","Premium",2020-03-15 21:57:19,2021-03-15 21:57:19,1
26404,22,"Maria","Martinez","Practice Manager","Premium",2016-01-29 02:00:41,2017-01-29 02:00:41,1
26405,2626,"David","Davis","Front Desk","Standard",2019-11-16 20:16:25,2020-11-16 20:16:25,0
26406,1904,"Sofia","White","Administrator","Basic",2024-06-16 20:32:55,2025-06-16 20:32:55,1
26407,2577,"Sofia","Johnson","Administrator","Basic",2023-05-05 12:14:13,2024-05-05 12:14:13,1
26408,4110,"Chris","Martinez","Practice Manager","Standard",2020-12-01 02:08:58,2021-12-01 02:08:58,1
26409,4615,"James","Wilson","Practice Manager","Standard",2019-04-14 16:30:53,2020-04-14 16:30:53,0
26410,3294,"Laura","Davis","Practice Manager","Basic",2019-02-15 18:24:12,2020-02-15 18:24:12,1
26411,1936,"Sofia","Garcia","Practice Manager","Standard",2020-09-06 03:37:49,2021-09-06 03:37:49,1
26412,616,"Ana","Garcia","Front Desk","Premium",2016-05-18 12:33:43,2017-05-18 12:33:43,1
26413,2451,"Ana","Johnson","Practice Manager","Standard",2019-01-17 23:47:46,2020-01-17 23:47:46,0
26414,3585,"Maria","Garcia","Administrator","Standard",2019-06-02 09:28:15,2020-06-02 09:28:15,1
26415,287,"Ana","Lee","Administrator","Standard",2020-07-04 07:58:33,2021-07-04 07:58:33,0
26416,3319,"Chris","Garcia","Administrator","Basic",2022-05-22 08:01:39,2023-05-22 08:01:39,1
26417,1924,"Ana","Garcia","Billing Specialist","Standard",2023-08-01 13:39:03,2024-08-01 13:39:03,1
26418,4922,"Laura","Davis","Practice Manager","Basic",2020-01-27 12:44:55,2021-01-27 12:44:55,0
26419,2774,"John","Lee","Administrator","Basic",2018-10-12 17:46:12,2019-10-12 17:46:12,1
26420,2091,"Alex","Davis","Administrator","Premium",2021-12-11 17:07:20,2022-12-11 17:07:20,1
26421,2802,"David","Wilson","Practice Manager","Standard",2019-09-07 00:12:43,2020-09-07 00:12:43,1
26422,993,"John","Martinez","Billing Specialist","Standard",2020-06-12 19:43:33,2021-06-12 19:43:33,1
26423,1585,"Laura","Anderson","Practice Owner","Basic",2020-03-27 03:55:56,2021-03-27 03:55:56,1
26424,1904,"James","Smith","Practice Manager","Basic",2021-11-04 21:18:03,2022-11-04 21:18:03,1
26425,876,"Laura","Lee","Billing Specialist","Standard",2018-10-10 10:30:21,2019-10-10 10:30:21,0
26426,4830,"Laura","Johnson","Front Desk","Basic",2021-06-14 13:19:33,2022-06-14 13:19:33,0
26427,1886,"Alex","Johnson","Administrator","Basic",2019-03-20 20:44:13,2020-03-20 20:44:13,1
